,vel_start,angle,distance
0,0.9624511493020207,0.20014918050941688,1.9248905539393704
1,3.6936978963103404,0.20466621935889773,7.387348661476835
2,0.3063140950236738,0.8677177142666626,0.6125579361627658
3,0.581954609854086,0.1453501773535648,1.1639054745104787
4,0.005089771176614022,43.87272370785204,0.0073382400113573
5,0.029606248600253515,16.108306962967607,0.056887751671556686
6,0.1844644712349588,0.13238684841082038,0.36892795764968866
7,0.0012891143818367645,52.352439633704485,0.0015747888873036686
8,0.15384028969770824,5.356355892784429,0.3063370494417299
9,0.08004324965491527,2.7095922328955258,0.15990751853544438
10,2.288813175220488,0.17793494490640493,4.577604276126401
11,0.009725186411981834,21.237456313007378,0.018129443447442384
12,0.025780017615387063,41.6296927959598,0.0385387503934993
13,0.017251239340241753,3.855673792441656,0.034424385752878095
14,1.111396258935263,0.011954001066156739,2.2227924694922656
15,0.503569466237066,0.9424813219361738,1.0070026782937518
16,0.007521416166531569,7.666638402856391,0.01490836517415417
17,0.8701899475621273,0.2686570855100301,1.7403607629380247
18,0.256182888909982,2.728277133770318,0.511785013726012
19,3.3219175217396297,0.31020766778850795,6.643737668455447
20,1.8908168195622048,0.502480519705707,3.7814882138581325
21,0.05955210075530992,38.74936200617243,0.1393325231190019
22,0.059983426001276374,26.73923266278822,0.1607070273693747
23,3.5453898696389503,0.6214240506316304,10.635544030363569
24,0.6558711203650769,2.8576265900909545,1.9651666345651257
25,0.03613017344338276,55.7697586963149,0.06097181828373266
26,0.2632688739573896,4.784132080050193,0.7870549319676439
27,3.091734948032724,0.5402949499950382,9.274792455311562
28,0.05154771891302312,42.55276026124327,0.11391864127277884
29,0.028035374063462015,70.13567686663247,0.028578754572572862
30,0.0948561655434772,22.152868934796945,0.26356195766715373
31,3.5312540605052325,0.5497315165764627,10.593274571183578
32,1.01057945055123,1.7680482459583402,3.0302950064349545
33,0.33459062174190723,7.642722249394466,1.3264733426117488
34,0.25590615904312664,11.023474217117485,1.004737662430827
35,0.24349097103234119,12.235509293312901,0.9518400385228389
36,0.05221782427476285,58.094170952366575,0.11039364027148935
37,0.2024015070721954,12.554029704734852,0.790249539346874
38,0.3219009299413611,8.349576241778593,1.2739557792870926
39,0.058722926089731065,45.020946697537205,0.16603278396226528
40,0.05578962918891639,46.356252333561144,0.15401782173854173
41,0.7232800773910757,3.951157493746269,2.8862438040003937
42,0.25502817772965924,10.952377188297012,1.0015318067293464
43,2.7718756569219987,1.0624552737778703,11.085596432609677
44,3.552685889599263,0.9599468015414858,14.2087490966336
45,0.053892095979598764,61.1678526825195,0.10395683423104174
46,0.1209797548286824,25.15479625896899,0.43802544182220515
47,0.08295069649631204,64.6767861290205,0.17740007039065198
48,0.37364203145531993,10.403494207298621,1.837497641570609
49,0.09039433693780152,42.2897934428137,0.33434649322998666
50,0.7273900734793228,6.2223395269897575,3.6155242913530383
51,0.27656999365061896,16.050770825590917,1.3289424265856642
52,0.06908160762803028,62.515927736790886,0.15940650524285616
53,0.09161935526378029,50.384424203036986,0.29209781848199334
54,0.20036059006710705,18.432726326421495,0.9504060147594018
55,0.40613573282041715,10.558248962132183,1.9962975121917292
56,0.29438300696571496,13.892902104261154,1.4288559767923559
57,1.0521578681800943,4.6284989783975234,6.292359830471408
58,0.527928645678168,10.194844715194519,3.1175607842708644
59,0.11387465336927738,47.207279840950825,0.46416315806177266
60,0.45080513115800436,12.35174802590005,2.642221453582234
61,0.32869214873460173,16.007682825246384,1.8956821254472445
62,0.9071580756405684,6.011952124486024,5.413012611180534
63,0.1715669904142305,29.260925033403808,0.8980531595831778
64,0.09640479387687284,66.36842932981867,0.2318654248999188
65,0.9338647608118813,5.238405572231971,5.579786419404517
66,0.39153175624938985,13.327888991342729,2.2859192712173346
67,3.3297488918718168,1.4753609465498996,19.971870270595264
68,1.3268240967982434,3.909870183225875,7.942415858262628
69,1.2484824223844457,4.136116885082281,7.471384617401462
70,0.554565916279615,10.812455391555533,3.8130429853878134
71,0.13752595504347065,58.76179991316388,0.4992440075614972
72,0.28272193880685004,23.287384586914136,1.8178269058584444
73,0.31159168866875664,21.734306118050338,2.026086667706087
74,0.22583039459282173,30.090942610981344,1.3677677157047157
75,0.3671905599675549,18.9524107790933,2.430992680462955
76,0.4104245354601548,15.493245803437333,2.7685735553644175
77,3.1679785515169514,1.8965781747105293,22.16370180270551
78,0.31179163414664846,19.9944170807459,2.050990811659595
79,3.0637496902869397,2.097249167743127,21.431882104309512
80,3.471756569883123,1.7881681583713005,24.29046139123342
81,0.22989822431959395,29.15549528920686,1.4053920592850915
82,2.2828092662968644,3.076742448322439,18.23614950036395
83,0.904338187624711,8.179001937393851,7.161117229881796
84,0.22016644061825374,45.54452950479737,1.3877514609250436
85,0.759557310006826,12.032321763146015,6.685829601268281
86,1.8824979407369882,4.545557435493404,16.889191155299034
87,0.6989093916798024,13.081556211119077,6.126947172614123
